date,age,aliq_at,aliq_mat,ami_126d,at_be,at_gr1,at_me,at_turnover,be_gr1a,be_me,beta_60m,beta_dimson_21d,betabab_1260d,betadown_252d,bev_mev,bidaskhl_21d,capex_abn,capx_gr1,capx_gr2,capx_gr3,cash_at,chcsho_12m,coa_gr1a,col_gr1a,cop_at,cop_atl1,corr_1260d,coskew_21d,cowc_gr1a,dbnetis_at,debt_gr3,debt_me,dgp_dsale,div12m_me,dolvol_126d,dolvol_var_126d,dsale_dinv,dsale_drec,dsale_dsga,earnings_variability,ebit_bev,ebit_sale,ebitda_mev,emp_gr1,eq_dur,eqnetis_at,eqnpo_12m,eqnpo_me,eqpo_me,f_score,fcf_me,fnl_gr1a,gp_at,gp_atl1,inv_gr1,inv_gr1a,iskew_capm_21d,iskew_ff3_21d,iskew_hxz4_21d,ival_me,ivol_capm_21d,ivol_capm_252d,ivol_ff3_21d,ivol_hxz4_21d,kz_index,lnoa_gr1a,lti_gr1a,market_equity,mispricing_mgmt,mispricing_perf,ncoa_gr1a,ncol_gr1a,netdebt_me,netis_at,nfna_gr1a,ni_ar1,ni_be,ni_inc8q,ni_ivol,ni_me,niq_at,niq_at_chg1,niq_be,niq_be_chg1,niq_su,nncoa_gr1a,noa_at,noa_gr1a,o_score,oaccruals_at,oaccruals_ni,ocf_at,ocf_at_chg1,ocf_me,ocfq_saleq_std,op_at,op_atl1,ope_be,ope_bel1,opex_at,pi_nix,ppeinv_gr1a,prc,prc_highprc_252d,qmj,qmj_growth,qmj_prof,qmj_safety,rd5_at,rd_me,rd_sale,resff3_12_1,resff3_6_1,ret_12_1,ret_12_7,ret_1_0,ret_3_1,ret_60_12,ret_6_1,ret_9_1,rmax1_21d,rmax5_21d,rmax5_rvol_21d,rskew_21d,rvol_21d,sale_bev,sale_emp_gr1,sale_gr1,sale_gr3,sale_me,saleq_gr1,saleq_su,seas_11_15an,seas_11_15na,seas_16_20an,seas_16_20na,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,seas_6_10an,seas_6_10na,sti_gr1a,taccruals_at,taccruals_ni,tangibility,tax_gr1a,turnover_126d,turnover_var_126d,z_score,zero_trades_126d,zero_trades_21d,zero_trades_252d
30-4-2013,-0.005697615,-0.005037507,-0.001616893,-0.019640651,-0.020814625,0.005189332,0.001756701,0.004236057,0.012667739,-0.001971872,0.01503273,0.005117944,0.017352834,0.012022964,0.001100084,-0.016182123,0.014412105,0.012920253,0.021492936,0.015734295,0.001333732,0.000580644,-0.00191704,-0.011026508,-0.00563579,-0.004265139,0.004722249,0.010460297,0.009139358,-0.003389799,-0.000472124,0.009740625,0.003578115,0.007627054,-0.022958089,-0.008721185,0.000871566,0.007941111,0.006895045,0.005679089,0.004800369,0.002936252,0.003177941,0.013094948,0.003189837,0.000761147,0.009385555,0.006942848,0.018849755,0.007256122,0.012972596,-0.003097976,0.007810235,0.006905519,0.003882126,0.004435299,-0.00825151,-0.013665113,-0.014066727,0.005280693,0.014396375,0.01538961,0.010790323,0.011741608,-0.008136612,0.006421621,0.007413409,-0.021120776,0.009394922,0.000908417,0.004402033,-0.002061885,-0.005325399,0.001594231,-6.45E-05,0.000572014,0.00542041,-0.003833398,-0.010288087,0.004123924,-0.000948363,0.009262023,0.006407,0.003333062,0.012653757,0.007684362,0.014243988,0.011572231,-0.006336572,-0.000480349,0.002210721,-0.006126005,0.005231641,0.007273629,0.00415438,-0.000246572,-0.001595992,0.005662361,0.00637075,0.004329995,0.00282416,0.00630798,-0.012763088,0.00564271,-0.001069194,0.009237021,-0.001459304,-0.006588529,-0.011188414,-0.002756816,-0.004861644,0.002927041,-0.007216657,0.00860161,0.013404216,-0.009040905,-0.008493092,-0.009380007,-0.010419537,-0.005319044,0.014837522,0.01903241,-0.002378666,-0.006592216,0.018938888,0.005609881,-0.003162438,0.005652919,0.017587442,0.013674753,-0.003853661,0.015263824,-0.014466551,-0.008130439,-0.011137715,0.006863606,0.011605475,0.010745899,0.003304564,0.000923643,0.012914574,0.02065168,-0.004908738,-0.00023828,-0.001379187,-0.007051151,0.002531336,-0.006578752,-0.009718402,-0.008293034,-0.005774863,-0.000206473,-0.002922566
31-5-2013,0.013515101,-0.012211884,0.004856338,0.021850552,-0.004465511,0.006925196,-0.000186503,0.022323045,0.011641934,-0.001785741,-0.040815357,-0.04156641,-0.045826686,-0.049050443,-0.009066106,0.030668985,0.006253747,0.005756401,-0.00288687,-0.006125525,0.023713561,0.005417878,-0.008210956,-0.007907575,0.004244556,0.000158295,-0.004627246,-0.008936883,-0.002836368,0.017032203,0.007012141,-0.006942216,-0.000445849,-0.028780157,0.011523202,-0.01360699,0.000184653,0.001249674,-0.004741762,-0.015209513,0.013807468,-0.025623537,0.01095497,-0.006938502,-0.010377127,0.011760214,-0.012171828,-0.01253356,-0.015935165,-0.022015796,0.020967647,0.012317777,0.013271486,0.012553687,-0.003741755,-0.006809708,-0.003845592,-0.002440517,-0.004448434,0.011990473,-0.032062024,-0.041425802,-0.031982776,-0.031104737,-0.01811273,0.013605168,-0.005086612,0.032875647,0.012673662,0.003805923,0.01659674,0.011424632,0.017473473,0.01724419,0.008698098,0.001770545,0.002453424,-0.001002088,0.022201344,-0.003541651,-0.010123421,-0.00540854,0.00324875,-0.010529777,-0.003110825,0.014444767,0.021093559,0.014794655,0.007802963,0.000161027,-0.011369989,-0.007024081,0.003323327,-0.004727958,-0.007702472,0.005373409,0.00365328,0.011675387,0.004504049,0.022861203,4.43E-05,0.018687303,0.025737267,-0.028942556,-0.002836309,-0.004603646,-0.002367198,-0.015247095,0.017815706,0.028362563,0.007347791,-0.011665748,-0.008308299,-0.001601827,-0.027010406,0.030708883,-0.012620857,0.020589469,0.024172876,0.025088504,-0.027726313,-0.033860839,0.026237782,-0.00563356,-0.039707989,0.02860047,-0.001127812,-0.006469454,-0.011786123,0.02016502,-0.005604168,-0.00230659,-0.018937827,-0.018815559,0.029773911,-0.044732749,-0.038991344,0.00992628,-0.011259458,-0.01083532,0.0128275,0.005002134,-0.008786963,-0.007134629,-0.016901187,0.004552302,0.001321018,-0.036471794,-0.011785373,0.009943474,-0.036469956,-0.036581465,-0.037381469
30-6-2013,0.013295329,0.006317998,0.010111366,0.013330193,-0.013039498,0.001178595,0.004340673,0.000314597,0.014800266,-0.003493744,0.022714201,0.007427792,0.028463807,0.021915257,-0.001403521,-0.02284845,0.006673761,0.001159288,0.009093638,0.004183706,-0.006104534,-0.002856529,-0.003819705,-0.005697494,-0.006964259,-0.006535436,0.008750455,-0.004329238,0.005444239,-0.000452408,-0.000204462,0.001038802,0.00603634,-0.000385037,0.015989937,-0.01016756,0.002270064,0.006952084,-0.001494232,0.009633272,0.005550793,0.001665691,0.001412422,-0.003821143,-0.000310976,0.003265106,0.002244574,0.000409071,0.000610229,0.005840221,0.010493061,0.000190458,0.003737463,0.002769114,0.00727554,0.006015196,0.002677011,-0.011527924,0.001825996,-0.000144715,0.016838821,0.019866478,0.016516351,0.018756152,-0.013212285,0.001065038,-0.010004024,0.016523494,0.006819682,-0.004545109,0.001414772,-0.002212293,0.002649741,0.002228196,0.001029539,0.002820923,-0.001296225,0.010101262,-0.021480133,0.006436624,-0.003756328,0.005096702,0.000250216,0.008283518,0.004837072,0.002760526,0.010056346,0.005425513,-0.003412308,-0.004054622,6.33E-05,-0.007332815,0.003141129,0.00030787,0.006957658,-0.008603097,-0.008665294,0.001679098,0.003686027,0.002120838,-0.001094401,0.006185674,0.000658027,0.021743298,0.005325697,0.003722534,-0.001877417,0.013440201,0.000205245,0.001297417,0.001586797,0.007323457,0.023371516,0.000594521,-0.01908626,-0.002348216,0.022812919,-0.006977311,0.014618133,0.003484899,0.015025364,0.015710203,-0.000680686,0.006861203,0.01862617,0.00484783,-0.00054079,-0.000338061,0.015680359,-0.001643556,-0.005169391,0.009956393,0.001308021,0.005414425,0.010244727,-0.001711725,-0.007402259,0.003092516,0.003690407,0.003470851,-0.012418928,0.026809304,0.000860934,-0.003057182,-0.003384718,-0.008445943,-0.001326068,0.012970764,-0.008929404,-0.005663835,0.012920379,0.016523001,0.013682546
31-7-2013,0.003666069,-0.010625053,0.006319624,0.014186484,0.000627815,-0.001289505,-0.004184592,0.001276174,0.004652664,-0.005180535,-0.006541935,-0.013230463,-0.018972531,-0.020394248,-0.006759394,0.032292432,0.003944876,0.001077169,-0.00459206,-0.001336534,0.011321681,-0.006947211,-0.008384149,-0.01415129,0.005634623,0.005965497,0.010018929,-0.01186931,0.004543215,-0.002059151,0.001407222,-0.012749169,-0.00182686,-0.014994394,0.014447743,-0.009842944,0.005423579,0.003572677,-0.006165576,0.002689299,0.000886327,-0.013712696,0.000241702,-0.004840247,-0.007320863,-0.002870972,-0.007953311,-0.00671536,-0.001608854,-0.012083472,0.001278095,0.00029145,0.002299723,0.003948953,-0.000120318,0.001835422,0.009811475,0.011986685,0.005410072,-0.001907306,-0.026757269,-0.025997166,-0.026123065,-0.022746695,-0.008070636,0.007387367,0.000731509,0.014108102,0.000526629,-0.000477102,0.005782115,0.010203396,0.01141917,-0.000222823,0.002478881,-0.009473986,-0.008146044,-0.006979318,0.009713941,-0.011668822,-0.01060432,-0.001270256,-0.002100235,0.000252179,0.005946443,0.002301107,0.010426764,0.003722995,-0.002280449,0.00533874,0.004338393,-0.00397925,0.004223329,-0.002467536,-0.004690761,0.000925331,0.002675725,-0.001537681,-0.00271111,0.004364998,0.007747988,0.009237073,0.013605119,-0.015293414,0.000728114,-0.001953137,-0.005093818,-0.001508541,0.027894769,0.025010645,0.028226662,0.007972921,0.002913924,0.013001445,0.004852254,0.017238936,0.00760222,0.005228295,0.01299606,0.013816202,-0.02029083,-0.024383956,0.007181295,-0.009763055,-0.028460761,0.012492951,-0.002979981,-0.003241166,-0.005300368,0.002649367,-0.004922213,0.000308906,-0.001183512,-0.012441114,0.003339447,0.004262099,-0.009261843,0.015944726,0.008803064,-0.004849281,-0.003860876,0.005970098,-0.00128919,-0.002357368,0.000940457,0.000984434,0.003195986,-0.017295413,-0.010881684,0.010483682,-0.017283414,-0.015417251,-0.013964137
31-8-2013,0.015350154,-0.013656199,0.007814608,-0.00122358,0.01199684,-0.017985276,-0.012005568,0.00170567,-0.012601552,-0.011932332,-0.006485305,0.005590703,-0.012922582,-0.008745025,-0.008435189,0.012726222,-0.003216351,-0.00844479,-0.017690762,-0.027494546,0.008368477,-0.004354052,-0.012746098,-0.002119248,0.013459198,0.014733193,0.001191262,-0.003137623,-0.004809845,-0.006749785,-0.013895796,-0.013685283,-0.007187425,-0.016517345,-0.003671979,-0.005428466,-0.006528832,-0.004854155,0.000304514,-0.006299846,0.001184568,-0.00142952,-0.008516757,-0.020169984,-0.012532889,-0.00572206,-0.013471843,-0.011883853,-0.015388811,-0.012505423,-0.017007378,-0.011574881,0.006685199,0.009312838,-0.014593924,-0.011330143,-0.002524937,0.000631982,0.002648943,-0.007662108,-0.016409017,-0.020663992,-0.015947493,-0.017069883,0.003049025,-0.012764866,-0.001064541,-0.004136647,-0.013854677,0.004944144,-0.010160787,-0.005873211,0.008568143,-0.005232014,-0.002154004,0.004486752,-0.00499124,-0.005072023,0.015668414,-0.013424803,0.006629212,-0.00720921,0.00180778,-0.01020897,-0.003341666,-0.009159952,-0.008142932,-0.014126298,0.000838715,0.006272647,0.00016993,0.006026456,-0.012236783,-0.009839075,-0.007388595,0.008632055,0.012353273,-0.001099111,0.003734021,-0.001125139,0.004259089,-0.019748151,-0.00289509,-0.003740846,-0.00038538,-0.00164944,0.008626416,-0.000561482,0.010775441,0.003313756,0.01410484,-0.011668305,-0.013522954,-0.004891014,0.00486764,-0.005285749,0.002252449,-0.001960853,-0.008396353,-0.000537787,-0.014162434,-0.013696825,0.002639729,0.001959818,-0.016178769,0.000644652,0.002857489,-0.012558757,-0.026436322,-0.014638865,-0.004785811,-0.010717378,0.000392939,-0.010674551,0.011293356,0.007426038,0.006680701,-0.001774222,-0.007858047,-0.011113265,0.00787877,-0.017868516,0.002684741,0.006109714,0.004001541,0.0077784,-0.001383803,-0.013746435,-0.009545027,0.006963963,-0.013668988,-0.012748574,-0.012083899
30-9-2013,0.015633024,-0.015044462,-0.0005491,0.019078705,0.003118634,-0.008554671,-0.019477548,0.015536025,-0.009326896,-0.02184673,-0.024934097,-0.018734677,-0.022799653,-0.021838882,-0.01948282,0.012472976,0.000261964,-0.005892768,-0.00202503,-0.00938896,0.016287341,-0.016165329,-0.004276595,-0.002980531,0.012732055,0.010159451,-0.010680603,0.007320833,-0.003354793,0.008000437,0.003178298,-0.016315683,-0.004597302,-0.021929764,0.016194222,-0.018534035,0.005944077,-0.002721688,0.009573926,-0.015647601,0.005954139,-0.014772116,-0.015417252,-0.010133365,-0.022881507,-0.003204107,-0.021464148,-0.018494894,-0.020298564,-0.002326766,-0.005507547,-0.003083469,0.014634982,0.015689362,-0.000116706,0.001556714,0.001355435,-0.001947597,-0.002771986,-0.006519962,-0.012761908,-0.011742401,-0.012701505,-0.013268531,-0.005169895,0.000303102,-0.009655709,0.018321328,-0.007269558,0.017465724,0.002321254,0.005214855,0.010919616,0.006468567,0.00100623,0.00260432,0.006495266,-0.002569349,0.019562911,-0.013899869,-0.000472759,0.001418463,0.003049903,0.002056927,0.001519949,0.003662007,0.009624838,0.004301011,-0.004790636,0.009125257,-0.002479865,0.001213291,0.009972152,-0.016268422,-0.001446743,0.013976945,0.012164907,0.003828194,0.003409687,0.01467612,-0.005725863,0.00877609,0.003047069,0.012052669,0.002630228,0.003914284,0.008426141,-0.012149291,0.021884933,0.016274391,0.02172902,0.002362854,-0.003224807,0.028827665,0.025216318,-0.004738637,0.014596469,0.000761624,0.023485566,0.0286266,-0.013329238,-0.016236172,-0.001258004,0.003535492,-0.014883363,0.014090453,0.0119582,-0.010622981,-0.010207197,-0.004364993,-0.003341829,-0.005650073,-0.022221858,-0.024748671,0.000974232,-0.00034503,0.008793749,0.02985553,-0.00384575,-0.015093635,-0.004792054,0.005620151,0.004939958,0.002859073,-0.001821387,0.012515651,-0.001034988,-0.002096907,-0.018676792,0.005150937,-0.002297407,0.001157228,-0.002099635
31-10-2013,-0.021285683,0.022373142,-0.010643558,-0.018389153,-0.014750724,0.011979403,0.022119117,0.003962531,0.013918607,0.016435973,0.006885923,0.001972158,0.019917784,0.001175624,0.014868072,-0.021773452,0.009486677,0.011014806,0.011966773,0.017029086,-0.022377776,0.017067667,0.012194156,0.012067425,0.001627121,-0.003452216,-0.010531162,0.006578498,-0.001008294,0.004350741,-0.00098829,0.02269511,0.008054255,0.031224989,-0.012895246,0.02516573,-0.006059491,-0.003353006,-0.004545667,0.00154668,0.011922653,0.010251975,0.027725833,0.016791489,0.020505944,0.017044207,0.019700113,0.025821361,0.020855459,0.030415825,0.022348437,0.008397971,-0.005142956,-0.006418185,0.000408223,0.003132343,-0.002171801,0.000161336,-0.002177922,0.007163704,0.025605692,0.031331876,0.027237191,0.027417943,0.007948868,0.012685639,0.005063583,-0.02009287,0.011290989,0.007014842,0.00772516,-0.006320573,-0.015405516,0.012351431,0.002011648,0.000251752,0.011676563,0.001645519,-0.013857183,0.020961264,0.012003675,0.008688723,0.012829466,0.004617289,0.006136032,0.010976512,-0.005152805,0.009403425,0.008076122,-0.002325874,0.006925658,0.013956399,0.006991053,0.029364352,0.005645025,0.000235219,-0.004650307,0.018872004,0.014683678,-0.001035095,0.007784579,0.003756605,-0.015172059,0.00443642,0.005915709,-0.001794048,0.004259485,0.004696469,-0.034142911,-0.023541291,-0.0373731,0.010712047,-0.008361588,0.002460596,0.011490415,3.48E-05,-0.016370491,0.012371696,-0.010797658,0.000765243,0.019317157,0.019436193,-0.003792544,0.003861912,0.023326868,-0.000141532,0.008585206,0.010405741,0.00953996,0.019886368,0.008728992,-0.00404349,-0.008271492,0.013435231,0.001864828,-0.006165991,0.014991914,-0.004450351,0.003043072,0.015023569,-0.009895883,-0.012200127,0.005755674,-0.004722381,0.004339751,-0.005919679,0.0049861,0.016117899,0.021985568,-0.010225541,0.016094739,0.018420179,0.014118941
30-11-2013,0.001846649,-0.005397256,-0.000452405,0.016643725,-0.018685682,0.00470806,0.006309698,0.015419047,0.003849855,-0.001575368,-0.013710938,-0.00963246,0.000950268,0.000659219,-0.0043387,0.002588545,0.003287135,0.001132413,0.004190627,0.007724595,0.01650454,0.01037443,-0.015535614,-0.015908855,-0.010009972,-0.010778146,0.006833493,-0.007122887,-0.000353327,-0.004943758,0.01870883,-0.003139917,0.016280819,-0.010337229,0.013388762,-0.009749759,-0.009997105,0.006937683,0.000132856,-0.0026757,0.018048815,-0.00706874,0.007292606,0.007509559,4.65E-05,0.009788063,-0.000652975,9.34E-05,0.008174885,0.005242777,0.029801817,0.014827107,0.006138261,0.007043191,-0.005385383,-0.009343126,0.000965916,-0.001939245,-0.002986728,0.013199297,-0.004813041,-0.003025076,-0.002421476,-0.004385693,-0.027446594,0.013276701,-0.000732849,0.02740773,0.013389423,0.005957184,0.012482126,0.00754341,0.012484029,0.003173961,0.014009267,0.008378165,0.010059457,0.008473726,0.005557549,0.010420177,-0.005143862,0.006412571,0.009505934,0.004521032,0.003607777,0.010250077,0.029454194,0.009481516,0.008787027,-0.022494595,-0.020323633,-0.019945928,-0.001426608,-0.003648701,-0.000757236,-0.002129592,-0.00546427,0.010209461,0.012655517,0.016388995,-0.007678645,0.024450336,0.002344998,0.001547333,-2.65E-05,0.011431956,-0.00797125,0.00934944,0.014073737,0.014832731,0.001937894,0.008218834,0.004090727,0.018140443,0.013986787,0.004432233,-0.011459086,0.004897574,0.00925423,0.021399592,-0.010136616,-0.001737751,0.001094353,-0.006588345,-0.001772303,0.022220945,0.004656029,0.00318368,0.008194878,0.019822421,0.00483404,0.000501997,0.010494081,0.000778029,0.023820953,-0.006740624,0.014615645,0.012745579,-0.019369774,-0.010123309,-0.002191016,0.016010003,-0.009709543,-0.025189815,-0.024506933,-0.013808528,0.007898636,-0.006533188,-0.01181492,0.010741581,-0.006537793,-0.005091346,-0.0065933
31-12-2013,0.013526944,0.003834215,0.00408976,-0.003549051,-0.006600264,-0.000354465,-0.007203378,-0.00179783,-0.00266046,-0.007626513,-0.017334935,-0.011292078,-0.01828498,-0.015708662,-0.005867937,0.007939972,7.59E-05,-0.002916107,-0.004405992,-0.00715789,0.0086797,-0.002834135,-0.000639193,-0.002936667,0.003069096,0.002087753,-0.019708112,0.00651278,0.002913162,0.00469885,0.001711681,-0.003104835,0.001194094,-0.003463507,-0.004566638,0.000766789,0.012726224,-0.000636931,0.000188235,-0.006647443,-0.005693916,-0.006516198,-0.010739597,-0.002377874,-0.007450859,-0.000353232,-0.005755814,-0.004843687,0.000645151,-0.000263593,-0.000335906,-0.002932604,0.003471192,0.003493808,0.005548154,0.005899763,0.001394362,0.000364609,-0.004179194,-0.007930266,-0.010190943,-0.00296036,-0.01199685,-0.011588063,-0.01064345,-0.002070053,0.000140077,-0.002151586,0.003822712,-0.001135421,0.00161637,-0.004797898,0.001672139,0.007686056,0.00046853,-0.003388222,-0.002237889,-0.004844826,0.010834597,-0.011396945,-0.000583575,-0.00348364,-0.003030054,-0.003473292,-0.006738234,-0.001776969,0.002348828,0.002299259,-0.005385599,0.006834066,0.003461412,-0.005357696,0.001197307,-0.009673686,-0.000712075,0.002125341,0.005598005,-0.003921246,-0.001137605,0.00183019,-0.002754691,0.007269163,0.007078389,-0.003706403,-0.00632419,-0.005602871,-0.000162246,-0.014917818,0.020035078,0.023172213,0.027151406,-0.001006204,0.001826402,0.007387424,0.003462221,0.003746365,0.007120324,-0.008713933,0.0012967,0.005075235,-0.010028028,-0.00866365,-0.000707806,0.003070295,-0.010647032,-0.000955271,-0.002986869,-0.008046472,-0.011907106,-0.0023414,-0.005188465,-0.00050244,0.003316856,-0.008147281,-0.004793618,0.000477073,0.01246574,0.005417833,0.003069913,-0.010614628,0.01287593,0.00542215,-0.007461651,0.005676149,0.00327071,-0.004402551,-0.004485304,-0.00820794,-0.002003943,-0.002241026,-0.008192659,-0.010279713,-0.013420776
31-1-2014,0.01497244,-0.009536148,0.010003653,0.007345266,0.015841955,-0.009764104,-0.016677689,-0.018242247,-0.009135612,-0.008781966,0.022515548,0.001536373,0.007129257,-0.003011264,-0.014076239,0.02735202,0.007259114,0.001163991,-0.005656862,0.000118624,0.027429443,-0.031295691,-0.003727857,-0.007393227,-0.000961777,0.005099208,0.035906808,0.004575771,0.005115226,-0.007625171,-0.001506225,-0.022418737,0.005279652,-0.034042586,0.001334487,-0.018065598,0.003107075,0.002747652,-0.003250845,0.004206944,-0.020761861,-0.018179324,-0.029804431,-0.00716015,-0.016367127,-0.03799291,-0.036279101,-0.042800928,-0.040485627,-0.006256184,-0.032946366,-0.005806949,-0.011644805,-0.010127351,-0.004757775,-0.000228039,-0.004028287,-0.010059124,-0.007752564,-0.023281708,-0.026730783,-0.032581858,-0.027299353,-0.027553318,0.013024542,0.001258106,-0.01164158,0.011239969,-0.020371556,-0.018609401,-0.00256267,-0.011105599,0.013065878,-0.025332039,-0.000303003,0.001521746,-0.034089587,-0.009130147,0.011101798,-0.041085526,-0.020485011,0.006479739,-0.030775736,0.003136364,0.011098286,-0.00013661,0.017747863,0.000221674,-0.023556768,0.018829891,0.01899068,-0.016618335,0.00191112,-0.025743249,-0.01286139,-0.008557844,-0.006468774,-0.035415948,-0.02849567,-0.009737104,-0.002402009,-0.000270878,0.012196404,-0.011790369,-0.00658203,0.006501706,-0.016170051,-0.006332223,0.065855472,0.049030143,0.078727199,0.006301809,-0.002757897,0.008031497,0.000804639,-0.009006037,-0.009393856,0.004204959,0.00614727,0.006018934,-0.027383134,-0.029499601,-0.00110816,-0.005012062,-0.027415369,-0.010838284,-0.007547222,-0.006644661,-0.005543501,-0.028049417,-0.010302113,0.014831119,0.00693207,-0.011962145,0.008039328,0.006297349,-0.001388728,0.016033177,0.025002495,0.012942013,0.009346712,-0.002723159,-0.002912496,0.007830211,0.01027765,0.016110332,-0.0036489,-0.014648521,-0.016375022,-0.001090057,-0.01464379,-0.01720379,-0.013907886
28-2-2014,0.010278635,-0.009457763,-0.000399965,-0.008897143,0.009818011,-0.008146618,-0.014239331,0.003788874,-0.006599304,-0.013070483,-0.018988941,-0.013048985,-0.024795357,-0.020680705,-0.014948761,0.015590043,0.000792819,0.002911069,-0.002274396,-0.004669149,0.010980048,-0.004231969,-0.00809489,-0.014812025,0.018528908,0.017797685,0.001151697,-0.00311638,-4.65E-05,-0.004316382,-0.002943367,-0.012406209,-0.003295895,-0.020238494,-0.014680763,-0.009420254,0.000976941,0.004216777,-0.007219629,-0.013444086,0.004745018,-0.006662926,-0.008864805,-0.009251004,-0.019377256,-0.000937989,-0.009204315,-0.013545505,-0.018834374,-0.012314664,-0.011723906,-0.000808094,0.017464399,0.01866869,-0.004120392,-0.006126933,-0.006194773,-0.007769403,-0.008502928,-0.003542135,-0.014465059,-0.022255944,-0.014965146,-0.017310034,0.008964697,-0.00517604,0.003911575,-0.008126281,-0.006547419,0.015313208,-0.003348111,0.004893793,0.006680508,-0.004864138,-0.0009755,0.001281271,-0.000151829,-0.005461741,0.017026021,-0.01280725,0.006629523,0.007513291,0.00537209,0.006352913,0.005511521,-0.003556538,-0.00162656,-0.008115053,-0.002385082,0.007701319,-0.003027506,0.006498915,0.001117245,-0.013162692,-0.010021192,0.009929244,0.014214591,0.005184438,0.004561851,0.007228039,-0.009228684,-0.005881019,-0.004348675,0.005832438,0.000213118,0.003612177,0.007256294,-0.006947949,0.007425697,0.008428429,0.01224679,0.005839514,0.003149949,0.021984548,0.005654698,-0.009028765,0.005463374,-0.010739473,0.01382517,0.022902643,-0.024342831,-0.026090736,-0.010212772,-0.008419656,-0.020935488,0.002585882,-0.00446158,-0.002459943,-0.010453154,-0.008086975,-0.009973754,0.008465221,0.008732939,-0.004967327,0.003365287,0.004852241,-0.006152088,0.022065688,0.00260236,-0.016696601,0.003118559,0.009463856,-0.007194488,0.007913478,-0.000418924,0.008801651,-0.000566893,-0.026322682,-0.007385478,0.010780814,-0.02634847,-0.022874355,-0.025849755
31-3-2014,-0.037376514,0.021579396,-0.037020671,-0.002483546,-0.015020103,0.026913236,0.048381831,-0.000463717,0.023362046,0.050674661,0.000910858,-0.01356268,0.020907187,0.02910245,0.043257402,-0.051851459,0.000801053,0.014806313,0.011522672,0.011745558,-0.037686008,0.034680572,0.022180156,0.022060632,-0.01125164,-0.017237396,-0.026095012,0.009738251,-0.00506384,0.008029204,0.009253977,0.042884315,0.004279379,0.04702241,0.011341398,0.033449672,0.007852247,0.005295619,-0.00602181,0.007881251,0.004875419,0.023347872,0.06359563,0.031659797,0.054720918,0.023187591,0.048454747,0.041529215,0.042143124,0.014542121,0.035300013,0.007136025,-0.019419733,-0.023710242,0.020825716,0.020216229,0.008941677,0.006318109,0.002085247,0.038172916,0.048549151,0.051210143,0.044584045,0.041415189,0.009119257,0.010897435,0.010800198,-0.001434301,0.02899498,-0.006033094,0.008821082,0.006112756,-0.028795943,0.017348298,0.000433159,-0.007174472,0.023491909,0.004813057,-0.024557884,0.061012929,0.013516686,0.003694747,0.016158968,0.006724257,-0.002015043,0.007398259,-0.013848392,0.009598327,0.02234849,-0.015481045,3.63E-05,0.005592724,0.001348381,0.061111496,0.006314049,-0.001519129,-0.007477197,0.016299369,0.008658624,-0.005335658,-0.002322534,0.004355321,0.011918676,0.002224381,0.003224644,-0.007697976,0.000588587,0.005838419,-0.025075959,0.006878245,-0.047629297,-0.003657844,-0.002366545,-0.029457487,-0.021994108,0.024192259,-0.025660775,0.021986911,-0.022911004,-0.026043646,0.049267551,0.054579836,0.003791494,0.016905222,0.046236655,-0.005735005,-0.007853736,0.028670296,0.030972237,0.041117103,0.025759863,-0.006567824,0.024002325,0.028765016,-0.000515547,0.007975807,-0.003480123,-0.034951516,-0.00932253,0.025203167,0.002870041,0.00378141,0.006491874,-0.006187239,0.007942106,-0.001340173,0.003545872,0.032732183,0.02778914,-0.031209601,0.032954442,0.03280759,0.03139191
