,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV
198810,-2.4126,-3.2044,-1.1688,-1.3948,-1.9679,-0.9039,0.6713,-0.553,-1.0911,-1.6325,0.4801,1.2042,0.1855,-0.1552,-0.4702,1.0942,0.965,0.3135,0.5509,-0.9385,2.2907,3.9716,2.4077,3.4655,0.3526
198811,-4.6442,-3.2051,-4.2315,-3.4795,-5.1369,-2.0643,-1.8983,-2.4073,-3.1089,-4.3954,-2.2767,-2.8227,-2.182,-2.8403,-2.788,-1.4344,-2.0191,-3.1416,-2.2545,-1.7224,-1.5051,-0.1565,-1.2163,-1.4497,-3.2435
198812,3.7168,3.2366,3.4525,4.467,2.0528,4.77,4.4716,2.7257,3.7434,4.9113,4.4782,3.0088,0.9478,3.6743,5.0181,0.5732,2.8536,2.3882,1.6298,3.2208,1.9942,1.1956,1.9753,1.1311,3.8606
198901,6.8438,4.5394,4.1941,4.3356,5.3434,6.0498,3.8767,3.1599,5.3272,4.9771,5.5227,5.2222,4.6203,4.6027,5.8773,8.6287,5.4847,5.3869,3.4457,7.2587,6.277,6.7575,6.7289,8.0206,7.2156
198902,1.0278,2.1761,1.4847,-0.1766,-0.7169,1.9231,1.9674,1.2235,2.788,0.0768,1.2389,-0.2017,1.2882,0.5842,-0.0347,1.3635,-0.8981,-0.4744,0.1519,0.1799,-1.1171,-1.3102,-2.902,-3.2205,-3.9544
198903,2.2795,3.0607,4.0723,2.386,2.4329,3.3827,2.5432,1.6184,1.6377,2.4318,2.0372,2.0788,1.7784,3.0935,2.4309,2.5218,1.7055,1.2987,0.1066,1.9324,2.7969,4.2064,1.2815,1.936,2.2184
198904,2.3183,2.2359,2.9535,3.9095,3.1734,4.477,4.8766,4.4894,4.7199,4.3967,6.1913,3.1099,4.1131,4.7717,5.2745,5.9928,5.6105,4.0402,5.9082,5.6074,3.1077,5.9809,4.2097,5.4628,5.8991
198905,2.9742,2.836,4.7528,3.225,3.1518,4.0146,3.6025,4.4662,2.5788,4.7036,5.944,3.7631,4.0248,3.7566,6.1842,6.6437,3.9099,4.1315,3.6434,3.0722,3.1132,4.594,3.1284,4.7106,4.4443
198906,-1.3945,-0.7136,-0.6773,-1.7405,-1.8777,-1.5502,-0.4865,-0.1669,-2.8494,-3.6361,-0.1947,1.5395,0.7515,-0.6465,-4.8565,1.1911,0.0937,-0.0361,-0.2929,-1.1208,-0.6691,0.0246,0.4237,-1.3266,-1.9415
198907,3.0419,2.8137,1.8224,3.254,3.0175,4.7564,2.5182,3.4701,3.8504,6.2519,4.9949,4.0924,5.8029,3.6447,4.7613,9.509,7.0647,6.0312,9.8309,6.9975,9.7597,8.079,9.6817,7.8861,9.5806
198908,0.2654,2.4861,2.4592,0.7306,1.2963,1.3046,4.2721,1.759,3.3554,3.7222,3.2275,2.9233,3.7562,3.4803,2.6592,2.7293,2.8001,2.7167,3.419,5.1711,2.6823,0.4487,1.2667,1.6499,2.703
198909,0.9138,-0.1699,0.3787,-0.6063,0.1773,-1.8605,0.8641,0.6754,0.6048,2.2389,-0.5202,-1.169,0.2254,1.0858,-1.5006,-2.1405,-2.0298,-1.4513,-1.5742,-0.7422,2.4662,0.6034,0.5228,-1.0099,-0.7169
198910,-7.3732,-5.3189,-4.5612,-5.0279,-5.4602,-7.6311,-4.5126,-5.8333,-6.5837,-6.4206,-7.5361,-4.7442,-5.1143,-3.8194,-5.4288,-6.3192,-5.0402,-3.4693,-3.82,-4.8226,-1.5958,-1.0434,-2.1885,-2.9553,-1.6481
198911,-0.7826,-1.8577,-1.6084,2.3564,-0.5336,2.9682,1.1043,1.0039,-0.4873,0.6923,1.0458,2.9304,2.0679,0.3314,0.7674,2.8151,2.6158,0.3684,1.6979,0.7998,2.7205,2.6325,2.8692,0.2348,1.7236
198912,-2.0211,0.1288,0.4818,0.9073,-2.052,0.8575,0.5132,0.5751,-0.3094,1.7055,-0.1837,1.8516,0.4352,-0.0467,-0.2345,4.0315,1.2843,1.3536,2.4581,1.1854,4.9861,3.6923,1.7324,2.8611,-0.4299
199001,-5.1211,-6.4367,-7.0441,-8.0303,-8.2021,-8.8847,-5.6057,-8.326,-7.8134,-10.7567,-8.0889,-5.9802,-8.2191,-9.9283,-9.7616,-8.5864,-7.5751,-8.0399,-7.7448,-7.6911,-7.8138,-6.0327,-8.1838,-6.3163,-6.277
199002,1.8719,1.3644,3.204,2.2076,1.9812,2.7018,2.3327,2.4416,2.8627,4.5281,3.0286,0.9599,2.4222,1.9379,5.1327,1.2109,1.3857,1.9314,2.0179,2.7414,2.54,1.1627,0.3343,1.3712,1.8218
199003,3.3274,3.5662,2.3345,2.4084,2.7853,2.9805,2.8993,3.3808,5.0867,5.6076,3.6338,1.7063,2.3984,1.6406,4.6907,2.0127,2.2153,2.5756,3.3863,2.7763,2.9062,1.4931,2.4508,1.7317,3.022
199004,-3.9468,-3.1719,-0.4873,-2.6179,-2.9339,-4.7588,-2.3909,-1.6565,-3.4381,-4.3977,-6.0822,-3.4787,-1.7856,-4.5817,-2.9159,-4.6867,-5.9049,-4.775,-3.8151,-3.1823,-3.1531,-3.5933,-1.2134,-2.3953,-0.8924
199005,5.4473,4.3126,6.3722,5.7484,7.3116,6.7114,5.7055,6.3519,6.9547,9.6576,8.6374,5.7678,6.6303,7.3968,10.152,6.8242,8.2002,8.6769,7.8914,12.9098,8.0198,8.7838,10.8308,9.6552,9.5511
199006,0.7795,2.107,1.0595,1.4824,0.5969,1.8524,1.5892,-0.9746,-0.8134,-0.4699,-0.2653,0.8999,0.6609,0.5111,-0.0228,-1.7212,-1.3606,-0.7937,-1.0821,-0.2299,-3.6143,-0.7926,1.0991,-2.2899,1.0101
199007,-3.9813,-3.8034,-3.3453,-3.4361,-4.9271,-3.8734,-2.2913,-3.8523,-2.941,-6.5558,-5.5373,-2.8111,-2.5736,-4.8956,-3.8353,-0.9986,-2.1275,-3.3134,-2.1164,-2.7531,3.0281,1.3975,-0.7546,0.6334,-4.0199
199008,-13.151,-11.7887,-12.179,-12.4431,-15.4422,-11.5861,-11.0623,-10.0106,-12.3631,-16.0818,-11.4301,-8.8798,-12.0954,-11.0388,-13.9311,-9.4731,-8.8322,-10.1497,-10.4087,-11.8057,-7.1208,-6.3958,-9.4934,-9.5955,-9.17
199009,-7.7419,-9.5216,-7.6318,-7.3254,-9.9124,-8.4303,-7.963,-6.8768,-8.006,-11.3476,-11.118,-4.5182,-6.1852,-9.4408,-9.9792,-7.5135,-4.7184,-7.4028,-7.5226,-8.7153,-4.4484,-0.8266,-3.1708,-6.4877,-7.869
199010,-8.0576,-6.7235,-4.264,-6.399,-7.2236,-6.0013,-6.1878,-4.7443,-5.292,-5.6445,-8.4109,-2.9794,-2.2415,-4.2121,-6.0211,-5.5526,-0.7251,-3.3499,-2.2829,-3.7764,-3.9966,-0.0514,1.5216,0.4945,-2.0325
199011,1.8516,2.2998,3.6974,3.7068,4.6254,4.4907,5.0596,4.9028,7.6437,11.3848,7.2266,6.2289,7.5158,10.0248,12.1126,4.6849,7.2357,8.585,9.8692,12.5277,7.9814,4.3551,4.7923,7.1017,10.2033
199012,-0.5173,1.447,0.3935,0.84,0.9265,0.2998,6.6916,4.3381,5.4642,4.1538,5.0819,3.0333,4.5941,3.479,7.5569,2.1112,5.1441,2.7693,5.4438,4.1546,3.5743,1.3143,2.1696,3.2065,4.4135
199101,10.0978,7.8632,8.398,6.6488,9.5893,7.326,9.7799,6.8895,7.3107,8.4982,7.9793,4.5395,5.6212,8.5379,10.4394,4.8124,3.8945,6.5106,5.983,9.3517,0.8155,0.8407,5.3661,3.8525,9.2468
199102,14.6067,12.4604,10.2774,12.2167,13.9018,10.854,11.5705,10.5576,10.3204,11.0204,12.5902,8.3704,8.9096,7.7286,9.5486,10.6542,8.1363,7.3686,7.0903,10.3226,6.7781,5.8279,6.8099,7.097,7.8987
199103,9.2629,5.4045,5.9846,8.3869,10.1686,7.5845,5.6462,6.0435,4.0901,6.9335,4.8341,3.4852,2.4143,5.0567,8.0083,1.4352,2.662,4.6016,4.9798,5.345,1.7992,1.8416,1.0079,3.9169,3.1263
199104,1.1467,0.7982,0.3065,0.9602,0.6785,-1.3851,0.2823,1.0864,1.5468,-0.2281,0.7036,2.6876,0.3534,1.0724,-1.9204,-0.5523,0.1175,2.1326,1.1804,0.1879,0.816,0.838,-0.6292,0.862,-0.5486
199105,3.6933,3.0085,3.9366,3.6701,3.5079,4.1955,5.0791,3.3423,5.715,3.9607,5.1958,2.5523,4.0305,4.5655,5.1989,3.1991,3.0357,4.3694,5.9184,7.1048,1.3751,1.276,3.813,5.5962,4.9258
199106,-5.5889,-2.2743,-2.1745,-3.859,-6.9025,-6.0498,-5.0091,-3.1798,-2.9734,-5.2096,-4.0353,-3.1703,-2.2901,-2.8532,-5.9467,-3.3866,-3.4776,-5.5258,-5.1201,-4.8611,-7.6622,-2.7491,-4.5538,-4.6338,-5.3477
199107,2.4668,3.3532,2.0202,2.5676,3.0514,2.0026,2.8441,1.1097,2.3363,5.6704,8.5458,3.2891,5.34,4.1149,5.3438,4.3822,4.8242,3.4403,2.9401,7.6808,2.8355,4.4427,4.0341,4.7765,6.1019
199108,3.1171,0.161,2.3774,3.8993,3.711,4.7564,3.3321,2.1671,2.0932,4.9131,5.0667,3.2539,4.5462,4.4708,4.6776,1.9832,2.6364,1.1144,2.9807,2.8838,0.6841,3.0695,1.1005,2.3092,4.6461
199109,1.3301,-0.023,-0.5724,-0.0371,3.0324,0.3857,0.0802,0.7902,0.2249,1.4487,-2.6534,-0.4553,0.1826,-0.5918,0.0315,-3.6507,0.9702,-0.8577,-1.57,0.1842,-2.9163,0.0659,-0.1361,-2.0223,-2.9229
199110,6.6942,1.0504,2.9954,2.9931,3.3398,1.1748,-1.0129,1.4793,1.201,3.7578,2.4788,1.5794,1.7557,3.5751,2.4507,2.1941,2.1564,0.955,0.8965,3.3616,-1.3555,3.0894,1.003,1.6061,1.1622
199111,-1.7478,-3.4879,-3.0751,-1.5123,-4.2994,-3.9094,-5.6164,-4.1154,-3.3109,-6.5342,-9.8179,-4.4157,-6.5112,-3.1846,-3.073,-6.9412,-2.7273,-4.4181,-3.5223,-3.0524,-3.4505,-2.749,-5.6147,-4.1252,-1.2149
199112,5.5499,3.8147,6.2473,5.1661,4.2252,7.3581,7.2701,5.7752,7.0076,10.1184,10.2885,9.1861,9.0915,10.2052,14.6497,12.2473,8.0294,9.056,11.3439,13.5076,7.5256,10.0195,8.4575,11.6036,16.3915
199201,18.7862,13.4308,9.9559,11.7775,12.9249,10.6142,8.6191,7.6805,6.3281,5.5431,10.8148,5.1363,3.0673,4.0156,3.6875,6.8266,0.3419,3.2438,-0.2224,-0.7622,4.2827,-2.7049,-3.6031,-1.5181,-2.1453
199202,4.1667,6.2288,3.7189,5.809,3.5132,1.5381,4.0148,4.5831,1.5761,1.5568,9.7209,5.1343,3.5872,1.0568,0.8456,4.8479,2.5831,2.6506,0.626,1.5931,5.372,-0.2245,1.2839,0.6205,0.6655
199203,-3.5124,0.1463,-2.4585,-3.7375,-4.5963,-2.875,-1.1688,-0.4035,-0.9257,-7.224,-0.1777,-1.3599,-0.8949,-0.6275,-4.9925,-1.2487,-1.4682,-2.4553,-2.4624,-6.2345,-2.6018,-2.1885,-1.2383,-1.0712,-3.3886
199204,-6.6978,-4.1106,-2.2967,-4.3538,-7.1304,-3.8811,-0.2114,-0.0553,-3.6082,-6.7589,-1.0972,1.4944,-0.3205,-1.7183,-4.5657,1.7446,2.3695,2.2803,0.6863,-1.3008,2.5646,4.8624,5.8467,2.4094,-0.6446
199205,-1.2728,0.72,0.5437,-0.5022,-0.3552,1.1679,3.741,0.5597,1.7635,-0.1988,1.6427,-0.0168,1.9008,0.2336,-0.1375,0.8912,1.0477,-0.278,0.3385,1.494,2.1062,0.1952,0.9524,0.368,0.7893
199206,-6.1328,-4.8167,-4.5314,-7.4765,-6.4353,-5.352,-4.195,-2.1479,-3.0636,-5.4287,-0.4108,-1.1469,-0.5423,-3.3802,-5.3695,-1.6676,-1.4518,-1.6697,-0.2385,-3.8472,0.1988,-1.2002,-0.2638,-2.3949,-2.3995
199207,1.8319,0.9157,3.6419,1.2892,0.7932,3.2836,3.7943,3.2793,3.4363,3.4306,1.442,3.7654,4.9694,4.1781,5.2127,3.2051,2.1789,4.7124,4.2048,5.3771,4.5669,3.7793,4.272,4.3207,3.8546
199208,-4.7848,-3.7238,-2.5264,-2.6231,-2.9832,-4.8005,-1.9945,-1.3219,-1.3703,-3.1297,-7.2017,-2.9231,-1.9389,-2.335,-2.5433,-3.8509,-2.9433,-1.6407,-1.4248,-2.5168,-3.4877,-1.772,-2.1392,-1.2477,-2.502
199209,0.9713,0.9667,1.2766,2.2735,0.6553,2.7408,2.6124,2.7311,1.6533,1.7768,5.1731,0.5454,1.1878,1.3233,3.7574,2.0151,1.5837,1.3894,1.8737,1.4539,2.787,0.105,0.7796,1.2843,2.5315
199210,1.5736,2.4267,2.2523,1.6991,2.1642,5.6124,1.3268,2.7931,2.8318,4.1197,2.2875,2.5314,2.095,2.9846,5.1925,1.7537,2.7886,1.2518,3.3376,4.0169,0.9499,-0.1016,-2.3696,1.7929,2.9108
199211,8.8046,7.2305,10.9455,8.9781,9.9495,6.7461,6.7544,6.4476,5.9772,9.6411,4.8641,5.7792,6.1384,5.4084,8.6702,4.7796,3.8587,3.502,4.9572,6.784,2.6338,2.1738,2.5904,3.4555,5.7246
199212,4.4115,4.1486,2.3716,3.4842,2.8419,5.3997,5.2189,4.0963,3.1915,1.0714,3.7566,3.5715,3.6681,4.2421,3.5271,3.3355,3.1631,3.9337,2.6873,2.0934,2.4725,1.726,-0.0704,1.7192,1.2754
199301,6.6103,5.6157,4.4343,4.3573,4.4164,5.7873,4.996,2.9122,4.5357,1.0549,4.6724,2.1552,2.3903,0.9567,0.9147,4.6885,3.7376,1.6068,1.3549,2.2098,4.1894,2.3936,0.4133,-2.1736,0.8652
199302,-0.4712,-1.4456,-1.7534,-2.4277,-6.7678,-1.455,-1.0446,1.4886,-0.7866,-5.9603,-1.1355,1.5025,-0.6312,-0.2719,-4.457,1.1886,1.296,2.2652,-0.7605,-2.8146,3.8829,3.95,2.2597,-0.0437,-1.7631
199303,3.6547,3.8336,2.5261,4.5353,0.8109,2.0336,5.4659,2.405,3.0334,0.9933,1.286,5.7398,4.3113,2.4949,4.6562,4.7556,3.2367,3.368,3.874,3.7031,1.4496,3.7909,0.6694,3.2187,1.0737
199304,-2.978,-2.0777,-1.7184,-3.4972,-3.0399,-2.6557,-3.8907,-1.2795,-1.6313,-3.7399,-1.9942,-1.8293,-2.9138,-4.5167,-2.008,-1.774,-2.7334,-0.4857,-4.2362,-3.9937,-0.0128,-0.7468,-3.0644,-1.7369,-5.9048
199305,5.6821,4.5568,3.9228,3.5273,5.2952,3.8153,6.0486,1.2562,3.2763,6.3664,3.1205,4.4534,4.1566,2.6654,6.4411,2.2322,2.6674,2.2892,3.0255,7.3746,2.7266,1.9028,1.7605,2.1754,4.7012
199306,1.4745,1.2199,-0.001,-1.605,-0.6191,2.5564,-0.063,0.4588,1.8294,-0.697,1.4119,0.9442,2.7989,-1.1754,-0.3026,2.5227,2.1331,-0.0481,0.8969,2.173,0.388,0.431,1.2307,1.1964,-2.0675
199307,1.255,1.2602,1.5263,0.8315,-0.4076,2.1,3.0271,1.7686,1.2709,-0.2184,-0.1953,0.695,1.3689,0.9186,-0.4359,2.3317,1.2917,0.4566,-0.404,-1.2398,1.393,0.506,1.2725,-1.8477,-2.4765
199308,3.7674,3.7364,2.7319,5.0485,3.9552,4.6149,3.7821,3.9058,6.1229,4.5107,5.3642,4.4449,3.0942,4.067,3.6276,5.0542,4.4338,4.4461,3.9357,6.6276,4.6752,3.7372,3.3651,3.7294,2.9549
199309,3.7023,1.3249,2.2965,2.8163,2.7283,3.0411,2.1392,1.7528,2.1187,4.262,2.2945,0.1447,0.4048,1.7754,3.6653,0.0812,0.5483,0.2755,-0.6728,1.0296,-0.3296,0.7951,-1.7054,-0.9866,-0.3258
199310,6.8686,3.1359,4.0585,3.8988,5.0669,3.5119,0.7601,1.2976,3.0772,2.9617,2.7325,2.0192,0.6066,-0.0251,0.5676,2.6845,1.3056,0.976,-0.377,1.5364,3.2779,0.6399,2.4882,1.4186,1.7273
199311,-4.5112,-1.3158,-2.4765,-1.2997,-3.6028,-4.2183,-2.8779,-1.8347,-4.0527,-3.2691,-1.9775,-0.9037,-3.3788,-2.0944,-2.8776,-1.9008,-3.2839,-2.7639,-2.5612,-2.8459,-1.118,-2.6778,-1.0303,-0.6508,1.5478
199312,1.1822,1.6421,2.3948,1.0974,-0.2032,1.5496,3.2068,2.6699,4.8419,3.7392,3.8372,4.0125,4.4546,4.6686,5.5795,1.5561,4.182,4.6146,4.1407,5.14,1.4526,0.5972,1.1669,2.5472,-0.9556
199401,6.2889,4.8243,4.7635,5.0917,3.7296,5.3599,2.1007,1.0704,0.9826,2.4191,4.3086,3.4361,1.7749,1.479,2.7656,4.8033,3.7601,2.279,2.817,2.568,3.5411,3.5722,3.2615,2.5357,3.0894
199402,-1.476,0.488,-0.5023,0.2694,-1.2545,-1.3853,-0.3664,-0.1658,-1.1527,0.1869,1.1119,0.5392,-2.1009,1.8218,-0.3483,-1.0589,-1.9805,-1.878,-1.939,-1.3003,-3.913,-3.9922,-4.1637,-2.0624,-0.8001
199403,-4.7765,-3.4685,-3.2128,-4.9115,-7.1718,-6.3042,-3.7801,-4.413,-4.7796,-7.7255,-4.8559,-5.1374,-3.8264,-3.9456,-6.8838,-5.9258,-3.9685,-3.6042,-2.6296,-7.0507,-3.1272,-3.9341,-4.6631,-4.129,-4.1933
199404,-1.3493,0.4828,-0.3106,-0.79,-2.7384,0.8481,1.916,1.0108,1.7556,-0.6332,-1.2482,1.3576,1.5957,0.3368,-0.3792,2.0574,2.3336,0.0026,0.0306,-0.1207,1.8586,1.8619,1.6274,0.4982,1.0855
199405,-1.413,-0.2913,-1.0185,-1.0696,-2.0945,-0.3181,-0.5014,0.2689,-1.6347,-2.2389,-0.8971,-0.5508,-0.2063,-2.112,-1.1165,-2.3192,0.4561,-0.2637,0.9267,-0.4799,4.7588,1.1564,-0.0623,2.742,1.9357
199406,-4.6629,-2.5267,-3.8189,-2.3118,-5.7552,-2.0221,-1.0891,-1.8266,-0.7697,-5.3234,-1.8835,-0.149,-1.2635,-2.5762,-4.5151,-3.6738,-1.9087,-2.6909,-3.1922,-4.1822,-2.6249,-1.4449,-1.7918,-3.4676,-2.9923
199407,1.2086,1.3369,1.5258,1.0249,-1.1245,2.0477,1.5677,1.501,2.0746,2.8263,3.2664,2.3795,2.7639,3.0072,3.2566,3.8927,4.4084,3.8268,3.8689,1.9134,3.2554,3.8332,2.4012,2.608,4.0848
199408,3.694,3.2781,4.3263,2.7023,4.2868,5.791,6.3209,4.4404,4.6003,8.1274,7.5575,3.8401,4.8469,4.2938,8.3987,4.4249,3.7077,3.767,4.2865,8.3264,6.5472,3.1119,2.5238,4.2881,5.1743
199409,0.91,1.3286,2.0636,1.3383,1.3124,0.8048,-0.96,-1.0458,0.3087,-0.0745,1.099,-1.6874,-0.7647,-2.6242,0.2651,-0.2526,-1.4417,-2.5827,-2.9198,-1.6947,-0.4441,-2.6953,-1.844,-2.5214,-3.4403
199410,0.5901,0.6753,2.2976,2.4528,-1.4606,-0.6247,-1.5372,-1.3362,0.6862,0.836,-0.172,-0.4993,0.3727,-0.0697,2.2468,-1.7783,-0.0086,-0.0088,1.0294,0.9961,1.7232,2.7325,1.889,1.7828,3.6177
199411,-3.6375,-3.068,-2.3892,-2.7623,-4.418,-4.2678,-3.5551,-4.1336,-3.1392,-3.872,-1.8073,-5.6531,-4.5743,-3.9819,-5.4948,-4.9842,-4.4431,-3.4499,-4.4208,-4.2154,-4.618,-3.7054,-3.3494,-2.4729,-2.8494
199412,0.695,-0.8877,0.6587,-0.4921,-3.4175,0.4277,2.6365,3.2757,1.9374,1.7383,2.495,2.9813,2.5811,2.1757,2.6053,0.7044,1.3582,0.7108,1.8408,1.6561,2.1011,0.6933,1.7426,1.3703,1.212
199501,1.802,2.4017,0.9738,1.2942,2.4952,-1.5582,0.6304,-0.9458,-1.0598,-0.9139,-1.6352,-0.9586,-0.1553,-0.2137,-1.6517,1.2151,1.6677,1.8558,1.7068,0.7513,1.0444,3.0992,2.3803,3.9172,3.3576
199502,1.0646,3.1551,2.2041,4.1133,3.245,2.6427,4.5817,3.4619,4.3825,4.0336,6.6554,4.4513,5.2736,4.9292,5.3213,6.1083,4.8924,4.7798,3.9321,4.663,4.5821,3.6893,4.1684,2.5249,4.6816
199503,1.2985,1.5352,0.6438,0.3813,1.5381,1.3624,1.7067,1.2807,1.2156,5.127,2.3719,2.8903,0.1841,0.6001,3.9677,2.7479,3.7704,2.0059,0.4277,3.0816,4.6429,2.9455,1.9005,2.846,2.5061
199504,2.9513,4.6331,2.7757,2.4262,2.5979,2.9884,3.1715,2.4514,2.2645,1.0927,2.941,1.5442,1.7933,1.3101,0.9629,1.3964,2.6081,1.045,1.9514,1.6863,4.4152,3.0771,2.5096,2.8723,2.5729
199505,3.5258,1.158,2.1048,2.1166,1.4897,0.9943,2.0401,3.2981,1.5626,1.1869,1.9152,2.0033,2.5736,1.0865,1.5692,1.6994,2.8175,2.6029,3.0928,1.6314,2.8036,4.1085,3.1716,4.675,5.0351
199506,8.9331,5.6366,4.6438,5.7477,6.6583,6.9619,2.8821,3.6285,4.9328,8.2416,1.8002,2.7996,3.2199,3.5136,6.4264,2.3207,2.1679,2.3355,5.4794,6.5574,2.4481,0.2217,2.5985,1.8001,5.1362
199507,7.3645,4.9844,4.7104,4.1263,6.7929,5.9251,3.437,5.6913,4.3848,8.5209,4.2245,3.3697,3.7207,6.0648,7.8372,3.5846,1.9897,3.4524,5.9624,9.9455,2.8478,2.2514,4.2849,3.6862,3.8616
199508,7.4289,4.2808,2.9672,3.1497,3.3084,3.9048,2.4655,3.2004,1.2304,0.498,2.9177,1.5528,2.7642,2.1698,0.4116,0.7509,2.0709,2.5659,2.2089,0.4485,1.17,0.2681,0.1368,1.0571,0.8799
199509,3.6535,3.0716,1.9563,1.9809,1.9192,1.8715,1.9589,2.2152,0.8438,1.9991,1.5772,2.6871,1.067,1.0535,1.8786,2.2613,3.0345,1.7736,0.7913,3.9979,4.64,4.7898,4.7487,4.097,4.5264
199510,-5.5012,-3.8601,-1.911,-3.8246,-5.8331,-6.5986,-5.7769,-4.8693,-4.6232,-7.5573,-3.9389,-3.046,-2.1903,-2.9439,-3.6525,-2.664,-0.7162,-1.2043,-3.9069,-2.2194,-0.8839,0.2767,0.7368,-1.66,0.7848
199511,0.2733,2.1474,1.0875,2.733,2.2489,5.89,3.7643,3.5847,4.9651,4.5567,7.4476,3.5514,4.3155,3.8476,5.1083,5.5445,4.3558,5.6584,5.0998,2.8201,5.0657,4.6488,6.0118,5.0241,1.3565
199512,4.3142,3.344,2.4139,2.1403,-0.0146,3.953,3.0389,3.6902,2.1842,2.4394,3.3441,1.0744,2.6288,1.8656,1.9646,1.5856,0.0245,2.7035,0.9596,-3.8356,5.6182,2.0675,2.5717,0.9735,-1.5073
199601,2.0965,1.619,1.541,0.0015,0.6869,2.74,0.5827,0.6969,-0.5789,-2.2322,0.9271,1.8848,-0.2578,-0.2012,-1.4548,1.9395,1.3609,2.5706,1.4413,1.4848,3.8646,3.6266,3.4695,4.0727,2.5231
199602,4.1162,3.2854,1.5708,2.7916,3.4036,1.0717,2.25,2.1462,3.1699,6.115,1.9269,2.2431,2.691,3.5196,4.4621,1.2639,0.4625,1.243,1.2411,5.6504,-0.1276,1.4574,0.5421,3.143,1.1105
199603,1.1515,2.0419,3.0107,3.6575,3.8909,1.8707,1.2302,1.628,2.3338,2.4048,1.2921,1.7931,2.8662,3.5253,2.3408,2.4796,3.8502,0.7541,1.5643,0.2813,0.4667,0.8864,0.7581,1.3336,0.3758
199604,7.4493,5.5797,6.1079,8.2508,8.1492,8.5617,2.0173,3.3915,6.4646,8.9081,3.3662,0.597,0.854,4.5103,5.6061,4.1263,1.5776,1.392,1.3553,7.2589,2.0955,0.584,0.172,0.8205,3.511
199605,7.9566,6.3775,4.0411,7.3502,7.8467,9.783,4.2392,2.6461,3.7958,5.3655,3.5858,0.8879,1.4098,3.9533,2.2731,0.7624,0.8859,1.2938,1.333,2.4618,1.5429,1.4545,2.5332,3.4564,3.7048
199606,-5.553,-2.7726,-3.2734,-5.7223,-5.2276,-6.1099,-1.9481,-0.4802,-4.35,-4.8868,-0.8391,0.3704,-2.014,-3.4556,-6.3079,-0.6314,0.3673,0.0185,-1.5379,-4.5267,1.5402,1.0288,0.88,-0.5839,-0.1149
199607,-10.4235,-5.9607,-4.3249,-6.2334,-12.0873,-8.2153,-6.3168,-7.1176,-8.5142,-13.3877,-8.04,-4.7258,-4.5758,-6.6335,-11.652,-6.1096,-5.5978,-4.5741,-4.9456,-8.5009,-3.8335,-3.9001,-4.523,-4.9301,-5.1835
199608,2.7785,3.8471,4.0037,4.7079,4.9899,5.7881,5.2173,4.0811,6.1509,6.4303,5.4947,4.6885,5.7716,5.9102,8.2733,4.2083,4.2253,3.9573,6.165,6.5343,1.7838,0.0419,2.8393,2.9143,2.979
199609,1.4055,1.9796,3.3968,3.5926,2.8754,4.9609,3.2703,4.0547,2.8156,4.4773,4.1436,1.9077,3.2087,4.3918,7.315,2.1005,3.8799,5.5424,5.2007,4.5296,4.5279,3.8655,4.0944,6.6328,9.1577
199610,-2.9882,0.0528,0.7833,0.0101,-3.8357,0.7325,0.1901,-0.0465,-0.3275,-4.5717,-0.3396,1.0925,-0.9506,-1.6287,-4.9915,1.9326,2.0123,1.9897,-0.0095,-2.3981,2.7241,3.9556,2.894,2.2629,1.1907
199611,1.9841,2.8398,3.9841,2.7336,2.0131,2.577,3.7019,5.1713,3.4024,2.2445,3.7317,4.3542,6.0052,4.4117,4.5948,6.2975,5.3154,5.3077,5.6648,6.6883,7.3808,6.2768,7.6154,6.9431,9.8201
199612,-0.4612,1.6981,2.0346,2.2857,1.0693,4.5239,3.0319,3.2448,2.5865,0.9579,3.1161,1.4249,1.4096,1.3024,-0.8314,1.5209,0.4539,0.5736,-0.4455,-1.8506,-1.7422,0.3999,-1.2833,-4.2606,-1.942
199701,7.2579,3.4834,3.8511,4.0441,5.9223,3.5839,3.0144,1.9612,2.2949,2.2455,1.0611,2.5735,2.1009,1.8442,2.1586,3.2881,1.8476,2.3775,3.5244,3.591,6.1485,5.5164,5.8857,5.9644,8.2933
199702,-1.6296,-0.3213,-0.0859,-0.8941,-4.5784,0.1855,0.4056,-1.8006,-2.0837,-6.5818,0.2448,-0.8341,0.4424,0.4407,-6.0397,-0.0644,0.1005,4.1724,0.8959,-2.933,0.4396,0.9342,2.698,1.5257,-2.8177
199703,-5.0458,-2.8025,-2.1976,-2.7553,-7.2534,-6.0526,-2.131,-3.8198,-3.2401,-7.1208,-3.7746,-1.4535,-2.4687,-4.0697,-7.5198,-3.7,-2.4773,-3.7991,-5.057,-7.3888,-4.6275,-2.2732,-5.7253,-4.0675,-5.0316
